@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27}

@data
15370,'2016/10/08 16:02:21:694',552,332.190918,322.510284,50.905098,301.098328,311.786682,59.881149,318.680573,319.648438,62.606491,373.47641,355.755005,51.794998,404.254761,348.77063,51.844963,11
15371,'2016/10/08 16:02:21:743',552,332.685303,322.955902,50.849186,301.034454,311.894653,59.829109,318.572998,319.6474,62.55481,373.444702,355.826599,51.747391,404.202118,348.804504,51.807232,11
15372,'2016/10/08 16:02:23:648',553,249.912552,320.151459,49.656662,203.235901,306.016846,58.65728,219.233765,314.750732,61.252457,287.359711,347.628113,52.405491,316.467651,338.726563,52.834461,11
15373,'2016/10/08 16:02:23:695',553,250.292206,320.155884,49.646481,203.479843,306.049683,58.651413,219.445465,314.730499,61.240757,287.767883,347.606201,52.405754,316.851257,338.688904,52.8311,11
15374,'2016/10/08 16:02:23:746',553,250.828674,319.82489,49.694027,203.670578,306.141357,58.740997,219.690567,314.799255,61.313782,288.458069,347.295166,52.450409,317.518463,338.392212,52.851372,11
15375,'2016/10/08 16:02:23:796',553,251.350388,319.891296,49.645451,203.708954,307.097076,58.70631,219.945465,315.144714,61.311386,288.982178,347.366333,52.422932,318.028717,338.443054,52.819046,11
15376,'2016/10/08 16:02:23:848',553,252.979248,320.32312,49.420101,205.661346,307.556152,58.600662,222.086441,315.473206,61.204453,290.594055,347.925171,52.29882,319.721497,338.983582,52.658863,11
15377,'2016/10/08 16:02:23:900',553,254.422028,320.789642,49.287975,207.691864,308.140991,58.533463,224.148621,315.842712,61.124428,291.992676,348.525146,52.190075,321.250519,339.628571,52.526192,11
15378,'2016/10/08 16:02:23:950',553,255.126495,320.804749,49.242897,208.550644,308.101563,58.500946,224.734177,315.811127,61.08387,292.619446,348.640778,52.147003,321.950195,339.784119,52.484577,11
15379,'2016/10/08 16:02:23:998',553,255.492966,320.69519,49.194302,209.515366,307.887512,58.518311,225.219284,315.768921,61.056835,293.288147,348.828583,52.086769,322.676178,340.005981,52.418228,11
15380,'2016/10/08 16:02:24:047',553,255.228882,320.342316,49.158936,210.086182,307.560059,58.573189,225.181305,315.60376,61.060253,293.503387,348.877502,52.065773,322.932434,340.059662,52.402603,11
15381,'2016/10/08 16:02:24:095',553,255.275726,320.263123,49.148281,210.567078,307.259521,58.638268,225.054459,315.490631,61.07024,293.706665,348.894226,52.059586,323.164642,340.044983,52.409256,11
15382,'2016/10/08 16:02:24:146',553,255.163544,320.121674,49.157806,210.94342,306.946106,58.708431,225.115311,315.503235,61.085617,293.995667,348.935028,52.060722,323.444458,340.066254,52.408897,11
15383,'2016/10/08 16:02:24:196',553,254.829803,319.932495,49.173618,211.135696,306.911438,58.735603,225.167297,315.546021,61.093346,294.211853,348.990692,52.056816,323.645233,340.105469,52.403355,11
15384,'2016/10/08 16:02:24:247',553,254.772171,319.895721,49.175434,211.287994,306.837433,58.748955,225.140808,315.533142,61.095154,294.354797,349.023499,52.056076,323.770172,340.120239,52.400276,11
15385,'2016/10/08 16:02:24:296',553,254.736633,319.960693,49.182606,211.481842,306.689301,58.790417,225.009766,315.533569,61.114014,294.45813,349.129395,52.058842,323.855164,340.213074,52.40395,11
15386,'2016/10/08 16:02:24:350',553,254.814178,320.072632,49.179237,211.571838,306.566681,58.821697,224.870438,315.496857,61.128536,294.446106,349.229187,52.061749,323.843903,340.300293,52.412601,11
15387,'2016/10/08 16:02:24:397',553,254.821182,320.098999,49.180649,211.592133,306.55423,58.830368,224.825836,315.42926,61.133797,294.43399,349.245514,52.067413,323.838745,340.319489,52.418629,11
15388,'2016/10/08 16:02:24:448',553,254.460495,319.89325,49.16502,211.69606,306.453125,58.831024,224.841812,315.348145,61.133644,294.370361,349.263824,52.078423,323.808777,340.363678,52.427414,11
15389,'2016/10/08 16:02:24:496',553,253.308914,319.206055,49.126431,211.849869,306.462769,58.862877,224.906906,315.321136,61.16452,294.301453,349.32782,52.113422,323.767334,340.446167,52.454861,11
15390,'2016/10/08 16:02:24:551',553,252.679138,318.819214,49.109375,211.923279,306.44397,58.891399,224.863846,315.27832,61.188061,294.233765,349.394592,52.148174,323.718323,340.524353,52.481575,11
15391,'2016/10/08 16:02:24:599',553,252.157852,318.492798,49.105362,212.046112,306.4841,58.905121,224.777664,315.242188,61.194298,294.206207,349.438904,52.17115,323.702087,340.569183,52.501926,11
15392,'2016/10/08 16:02:24:648',553,251.498306,318.156372,49.140404,212.157379,306.565094,58.915649,224.718262,315.269989,61.193459,294.239319,349.488037,52.18264,323.765991,340.639801,52.509369,11
15393,'2016/10/08 16:02:24:697',553,251.185562,317.96524,49.152195,212.271103,306.515198,58.886799,224.676987,315.261963,61.147808,294.249481,349.545898,52.181648,323.836304,340.742432,52.504864,11
15394,'2016/10/08 16:02:24:746',553,250.698471,317.656097,49.156044,212.372437,306.692291,58.872623,224.755081,315.481506,61.120113,294.326172,349.680359,52.193565,323.97049,340.910828,52.510925,11
15395,'2016/10/08 16:02:24:796',553,248.973343,316.509766,49.127235,212.738815,306.598328,58.891998,225.156006,315.539368,61.12112,294.537811,349.744141,52.224472,324.250488,341.009827,52.533154,11
15396,'2016/10/08 16:02:24:847',553,249.312057,316.507263,49.244701,213.038727,307.043335,58.89777,225.751968,315.719604,61.148521,294.9953,349.811707,52.274746,324.777435,341.125824,52.575306,11
15397,'2016/10/08 16:02:24:897',553,250.562897,316.936737,49.362053,213.34935,307.214233,58.89925,226.114258,315.644043,61.160973,295.383514,349.791382,52.29686,325.194183,341.12677,52.598698,11
15398,'2016/10/08 16:02:24:951',553,251.157089,317.104828,49.433674,213.522141,307.067749,58.900558,226.29483,315.327515,61.163452,295.653137,349.696198,52.296982,325.505188,341.06839,52.603382,11
15399,'2016/10/08 16:02:24:997',553,251.865387,317.523193,49.52702,213.480438,306.748535,58.912586,226.246353,315.140564,61.171753,296.021637,349.651611,52.284775,325.877625,341.032166,52.61528,11
15400,'2016/10/08 16:02:25:046',553,252.815201,318.09021,49.59726,213.483261,306.446686,58.95702,226.313583,315.173767,61.202042,296.23172,349.570496,52.28513,326.101685,340.969513,52.628368,11
15401,'2016/10/08 16:02:25:097',553,253.696289,318.649719,49.566643,213.374954,305.959106,58.927364,226.330078,315.115356,61.174557,296.347687,349.475708,52.250931,326.220947,340.872223,52.600483,11
15402,'2016/10/08 16:02:25:146',553,254.089752,318.750397,49.49588,213.142853,305.86731,58.900417,226.23999,315.033386,61.143276,296.476959,349.294861,52.209301,326.323425,340.640625,52.574543,11
15403,'2016/10/08 16:02:25:196',553,254.321808,318.505981,49.538658,212.660156,305.393799,58.943249,225.65715,314.35498,61.194786,296.150085,348.869598,52.248848,326.040894,340.256866,52.635681,11
15404,'2016/10/08 16:02:25:248',553,254.654495,318.467224,49.545609,212.521698,305.229858,58.976402,225.441071,314.058899,61.234394,296.059967,348.731323,52.266941,325.997711,340.138794,52.66856,11
15405,'2016/10/08 16:02:25:302',553,255.041321,318.399811,49.542786,212.41713,305.03418,59.020237,225.368927,313.86615,61.280106,296.299072,348.599121,52.267315,326.272888,339.99115,52.690762,11
15406,'2016/10/08 16:02:25:348',553,255.306107,318.284058,49.537804,212.266541,304.746399,59.063011,225.38884,313.627289,61.323887,296.564362,348.426514,52.250431,326.573883,339.795074,52.690842,11
15407,'2016/10/08 16:02:25:400',553,255.560089,317.905396,49.559093,212.182922,304.23822,59.109879,225.531464,313.054901,61.385128,296.787598,348.071289,52.273941,326.851196,339.449829,52.724449,11
15408,'2016/10/08 16:02:25:447',553,255.990906,317.769043,49.622459,212.167969,304.361511,59.192791,226.04599,312.882629,61.495621,297.428741,347.953857,52.295898,327.510742,339.30658,52.757515,11
15409,'2016/10/08 16:02:25:499',553,256.415192,317.554749,49.660141,212.1091,304.436462,59.219521,226.546677,312.699829,61.554153,297.90799,347.757751,52.302933,328.002808,339.106964,52.770554,11
15410,'2016/10/08 16:02:25:548',553,257.232117,317.116211,49.611076,212.088852,303.616791,59.130112,227.214462,311.975525,61.517765,298.466064,347.275391,52.274551,328.638885,338.650146,52.748806,11
15411,'2016/10/08 16:02:25:598',553,258.482208,316.661194,49.548351,213.55162,302.935486,59.073357,228.980774,311.376984,61.470032,299.892029,346.838623,52.233894,330.138672,338.221619,52.697697,11
15412,'2016/10/08 16:02:25:652',553,259.072815,316.327393,49.576794,214.366669,302.35083,59.083992,229.916229,310.82428,61.491142,300.471771,346.517975,52.252357,330.797455,337.951538,52.708817,11
15413,'2016/10/08 16:02:25:702',553,259.322449,316.055664,49.615364,214.714142,301.770935,59.079311,230.419479,310.389893,61.497593,300.713928,346.297272,52.251419,331.118683,337.77301,52.717102,11
15414,'2016/10/08 16:02:25:753',553,259.414703,316.224304,49.619984,214.628418,301.684265,59.049828,230.601395,310.48877,61.479675,300.894653,346.391266,52.227932,331.297424,337.854919,52.693649,11
15415,'2016/10/08 16:02:25:802',553,259.783264,316.557587,49.619495,214.78064,301.898926,59.032063,230.85318,310.710083,61.455307,301.162476,346.549316,52.201221,331.554199,338.000244,52.66494,11
15416,'2016/10/08 16:02:25:851',553,260.002533,316.807434,49.606636,214.695663,302.32428,59.008411,231.044479,310.959015,61.440956,301.387909,346.691528,52.196331,331.751373,338.112549,52.656281,11
15417,'2016/10/08 16:02:25:902',553,259.944458,316.947601,49.623466,214.324799,303.00943,58.987499,231.043243,311.201324,61.455658,301.49472,346.791321,52.211731,331.818817,338.175812,52.668541,11
15418,'2016/10/08 16:02:25:965',553,260.17807,316.997681,49.603844,213.957489,303.565643,58.925323,231.171173,311.363586,61.434017,301.643127,346.802826,52.217575,331.973267,338.175964,52.674026,11
15419,'2016/10/08 16:02:26:018',553,260.424255,316.88208,49.558929,213.943207,303.663391,58.849251,231.204407,311.293365,61.380291,301.694855,346.701874,52.211296,332.115692,338.090942,52.6814,11
15420,'2016/10/08 16:02:31:707',554,367.093262,310.587952,55.642715,364.015106,266.959595,67.009743,399.581177,358.770569,62.98838,441.387695,370.377136,53.418682,463.365479,358.530945,52.964237,11
15421,'2016/10/08 16:02:31:753',554,366.867432,310.589111,55.519112,363.632568,267.089905,66.910583,399.52121,358.855865,62.926655,441.497772,370.456543,53.399189,463.411102,358.604675,52.915459,11
15422,'2016/10/08 16:02:31:804',554,366.619019,310.937683,55.414356,363.335144,267.499634,66.837502,399.394409,359.279114,62.828636,441.516876,370.726746,53.361084,463.388458,358.893677,52.83252,11
15423,'2016/10/08 16:02:31:854',554,366.321411,311.199341,55.344658,363.278687,267.678528,66.804413,399.307343,359.727051,62.753536,441.52301,370.966553,53.333954,463.336304,359.135193,52.766121,11
15424,'2016/10/08 16:02:31:904',554,366.284332,311.325562,55.269226,363.274414,267.690552,66.776619,399.319702,360.246185,62.695465,441.611237,371.265625,53.293533,463.325043,359.401062,52.71487,11
15425,'2016/10/08 16:02:31:953',554,366.375092,311.278137,55.241238,363.361267,267.618652,66.765579,399.336761,360.107544,62.755745,441.70816,371.29364,53.301235,463.345947,359.391754,52.722473,11
15426,'2016/10/08 16:02:32:003',554,366.025879,311.638245,55.214466,363.144958,267.795135,66.741791,398.765381,360.084167,62.859158,441.450317,371.574951,53.29269,463.051758,359.652161,52.716068,11
15427,'2016/10/08 16:02:32:053',554,365.708862,311.927307,55.169991,363.286407,267.806396,66.720032,398.046661,359.86557,63.009354,441.157715,371.799438,53.251396,462.758179,359.860413,52.68565,11
15428,'2016/10/08 16:02:32:104',554,365.582489,312.042542,55.143814,363.750793,267.327209,66.666756,397.641205,359.554443,63.139812,441.028076,371.861755,53.221458,462.667053,359.915833,52.671379,11
15429,'2016/10/08 16:02:32:159',554,365.214233,312.159973,55.070347,363.611267,267.156311,66.624481,397.027039,359.09726,63.259502,440.68985,371.721008,53.186619,462.498199,359.812317,52.621765,11
15430,'2016/10/08 16:02:32:204',554,364.850433,312.18512,55.012257,363.054382,267.29303,66.606216,396.87619,359.106873,63.202034,440.531311,371.42511,53.329941,462.625946,359.583801,52.709496,11
15431,'2016/10/08 16:02:32:256',554,364.453888,312.303528,54.999901,362.538849,267.929199,66.72374,396.475098,359.464233,63.153919,440.170685,371.458008,53.372105,462.418823,359.631256,52.742771,11
15432,'2016/10/08 16:02:32:305',554,364.567261,312.248169,54.987713,362.309204,268.359222,66.836639,396.119476,359.611359,63.142605,439.856995,371.52655,53.354855,462.149567,359.682983,52.748245,11
15433,'2016/10/08 16:02:32:354',554,364.700043,312.10437,55.003963,362.557068,267.573914,66.814529,395.851196,359.286194,63.153992,439.640991,371.284393,53.373577,461.942169,359.43869,52.772064,11
15434,'2016/10/08 16:02:32:403',554,364.685974,312.096985,54.969452,362.220825,267.439148,66.785675,395.821747,359.15155,63.165791,439.689331,371.233459,53.401859,461.962006,359.393799,52.772583,11
15435,'2016/10/08 16:02:32:453',554,364.76059,312.007385,54.920818,362.099304,267.140991,66.728539,395.576752,358.996094,63.155247,439.466003,371.102539,53.453259,461.795776,359.320129,52.773788,11
15436,'2016/10/08 16:02:32:505',554,364.707611,312.178772,54.908733,362.135315,267.0961,66.746048,395.405487,359.296844,63.132225,439.425415,371.269409,53.42374,461.764709,359.470581,52.754658,11
15437,'2016/10/08 16:02:32:557',554,364.749908,312.189606,54.903603,362.206146,266.950806,66.7621,395.391602,359.256653,63.149002,439.450531,371.299072,53.411121,461.812317,359.493896,52.74892,11
15438,'2016/10/08 16:02:32:610',554,364.793335,312.327118,54.920166,362.177856,266.889893,66.797096,395.537048,359.436951,63.141102,439.603424,371.389709,53.394081,461.965057,359.561615,52.744488,11
15439,'2016/10/08 16:02:32:654',554,364.779877,312.396484,54.919769,361.894165,267.361969,66.881744,395.542725,359.559753,63.140842,439.650024,371.545593,53.350727,461.983765,359.694,52.719971,11
15440,'2016/10/08 16:02:32:706',554,365.044678,312.361359,54.920284,361.973511,267.011353,66.835419,395.927917,359.300476,63.158913,440.048767,371.458801,53.382378,462.309784,359.583344,52.7551,11
15441,'2016/10/08 16:02:32:755',554,365.350525,312.529633,54.944221,362.280945,266.731079,66.827644,396.288818,359.498352,63.141609,440.460327,371.59552,53.348503,462.616669,359.673309,52.751591,11
15442,'2016/10/08 16:02:32:806',554,365.354095,312.757996,54.953819,362.425446,266.144257,66.776642,396.237274,359.86908,63.122139,440.544739,371.837402,53.306484,462.654297,359.883911,52.748234,11
15443,'2016/10/08 16:02:32:854',554,365.285706,313.03656,54.991402,362.025208,266.537781,66.883194,396.318787,360.415283,63.106628,440.801941,372.069214,53.261562,462.856232,360.071106,52.726967,11
15444,'2016/10/08 16:02:32:904',554,365.373138,312.985901,54.994591,361.766571,266.70282,66.940117,396.388031,360.431641,63.129616,441.027313,372.112244,53.215305,463.001587,360.078857,52.703327,11
15445,'2016/10/08 16:02:32:954',554,365.543671,312.69458,54.954502,362.059479,266.45517,66.9067,396.492706,359.988342,63.165306,441.21936,371.968445,53.216141,463.174225,359.937317,52.695526,11
15446,'2016/10/08 16:02:33:003',554,366.182617,312.081909,54.808449,362.803345,265.268097,66.642044,396.987488,359.072327,63.12328,441.696106,371.418884,53.235867,463.759277,359.439819,52.674435,11
15447,'2016/10/08 16:02:33:056',554,366.369385,311.930328,54.7729,363.004913,264.805664,66.567543,397.235565,358.912872,63.092613,441.766876,371.103577,53.381207,464.227081,359.241089,52.748528,11
15448,'2016/10/08 16:02:33:105',554,366.517334,311.856171,54.748981,363.120697,264.504028,66.514091,397.397522,358.862305,63.070854,441.860779,370.962769,53.43737,464.568207,359.124512,52.825314,11
15449,'2016/10/08 16:02:33:157',554,366.475281,311.848633,54.74855,363.204193,264.489319,66.52919,397.410614,358.967285,63.055431,441.823914,370.964783,53.426544,464.676819,359.126251,52.852833,11
15450,'2016/10/08 16:02:33:206',554,366.001587,311.900269,54.808086,362.735718,265.049988,66.704216,397.087341,359.124878,63.096458,441.573029,371.025787,53.370117,464.420624,359.166138,52.834103,11
15451,'2016/10/08 16:02:33:255',554,365.874969,311.413452,54.841545,362.755554,264.363403,66.695419,397.092651,358.183594,63.191071,441.44635,370.434753,53.403988,464.316162,358.594543,52.858292,11
15452,'2016/10/08 16:02:33:303',554,366.010193,310.96106,54.826935,363.285431,263.675537,66.630859,397.192993,357.567169,63.18779,441.403534,369.993286,53.397232,464.338379,358.197205,52.829948,11
15453,'2016/10/08 16:02:33:354',554,365.5336,310.292786,54.844727,362.842163,262.487396,66.563339,396.398438,356.669067,63.216228,440.64917,369.252563,53.44738,463.669403,357.503174,52.87421,11
15454,'2016/10/08 16:02:33:404',554,364.921967,309.954437,54.860935,361.819794,262.271301,66.607101,395.726227,356.394165,63.220772,440.132904,368.805969,53.507782,463.31842,357.09436,52.931648,11
15455,'2016/10/08 16:02:33:458',554,364.512482,309.69812,54.878506,361.203552,262.073059,66.640785,395.297211,356.172791,63.230301,439.796539,368.474792,53.539063,463.077881,356.792297,52.960373,11
15456,'2016/10/08 16:02:33:507',554,364.481384,309.51355,54.874878,361.036499,261.901855,66.645073,395.142212,356.030609,63.228397,439.721619,368.25415,53.55912,463.084717,356.60672,52.972946,11
15457,'2016/10/08 16:02:33:561',554,364.475525,309.342346,54.862293,360.9487,261.736084,66.635391,395.016968,355.79538,63.23175,439.687714,368.045471,53.551411,463.084747,356.421326,52.957626,11
